DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2019,3.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2020,-3.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2021,7.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2022,-0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2023,-5.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2000,3.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2001,4.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2002,4.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2003,5.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2004,5.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2005,0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2006,6.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2007,3.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2008,-0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2009,-4.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2010,-5.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2011,-9.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2012,-7.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2013,-1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2014,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2015,0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2016,0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2017,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2018,2.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2019,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2020,-9.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2021,9.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2022,6.4,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,2023,2.6,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2000,4.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2001,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2002,1.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2003,1.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2004,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2005,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2006,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2007,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2008,-0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2009,-4.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2010,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2011,-1.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2012,-2.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2013,-1.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2014,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2015,4.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2016,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2017,2.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2018,1.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2019,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2020,-11.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2021,6.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2022,5.2,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,2023,1.4,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2000,3.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2001,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2002,0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2003,0.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2004,2.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2005,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2006,3.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2007,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2008,0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2009,-4.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2010,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2011,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2012,-0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2013,-0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2014,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2015,2.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2016,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2017,2.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2018,1.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2019,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2020,-5.5,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2021,6.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2022,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2023,-0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Finland,2000,5.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Finland,2001,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Finland,2002,1.4,
